Сотрудник,Пол,Возраст,Отработал дней,Разница_изменение_должности,Разница_изменение_оклада,1м Отправленные письма,1м Отредактированные файлы,1м Активные дни (Google),1м Дневное среднее (Отправленные письма),1м Дневное среднее (Отредактированные файлы),1м Факт обучения,1м Дней БЛ,1м Количество отпусков (Основной),1м Количество дней (Основной),1м Количество отпусков (За свой счет),1м Количество дней (За свой счет),1м Всего часов (ACMS),1м Дней на работе (ACMS),1м Среднее время на работе (ACMS),1м Переработка,1м Удаленная работа,2м Отправленные письма,2м Отредактированные файлы,2м Активные дни (Google),2м Дневное среднее (Отправленные письма),2м Дневное среднее (Отредактированные файлы),2м Факт обучения,2м Дней БЛ,2м Количество отпусков (Основной),2м Количество дней (Основной),2м Количество отпусков (За свой счет),2м Количество дней (За свой счет),2м Всего часов (ACMS),2м Дней на работе (ACMS),2м Среднее время на работе (ACMS),2м Переработка,2м Удаленная работа,3м Отправленные письма,3м Отредактированные файлы,3м Активные дни (Google),3м Дневное среднее (Отправленные письма),3м Дневное среднее (Отредактированные файлы),3м Факт обучения,3м Дней БЛ,3м Количество отпусков (Основной),3м Количество дней (Основной),3м Количество отпусков (За свой счет),3м Количество дней (За свой счет),3м Всего часов (ACMS),3м Дней на работе (ACMS),3м Среднее время на работе (ACMS),3м Переработка,3м Удаленная работа,Уволен,Отработал месяцев,Изменение должности (в месяцах),Изменение оклада (в месяцах),Количество отпусков (Основные отпуска),Количество дней (Основные отпуска),Количество отпусков (Отпуска за свой счет),Количество дней (Отпуска за свой счет),Факты обучения,Больничных дней,Средняя переработка за три месяца,2-1 Отн. изменение активности (Отправленные письма),2-1 Отн. изменение активности (Отредактированные файлы),2-1 Отн. изменение активности (Время на работе),2-1 Отн. изменение активности (Активных дней),3-2 Отн. изменение активности (Отправленные письма),3-2 Отн. изменение активности (Отредактированные файлы),3-2 Отн. изменение активности (Время на работе),3-2 Отн. изменение активности (Активных дней)
27fcbe013c29ffdf880c3a4d749ccfa82a027601b663f8c37dc05721cb0eddf1,Женский,29.0,2010.0,-1.0,37.0,5.0,0.0,5,1.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,74.71388888888889,14.0,5.33670634920635,0.0,0,16.0,0.0,9.0,1.7777777777777777,0.0,0.0,0.0,3.0,17.0,0.0,0.0,47.35,10.0,4.735,0.0,0.0,26.0,0.0,12.0,2.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.62277777777778,16.0,5.226423611111112,0.0,0.0,0,67.0,-1.0,1.2333333333333334,4.0,21.0,1.0,1.0,0.0,0.0,0.0,0.7777777777777777,0.0,-0.1127486336766182,0.8,0.21874999999999997,0.0,0.10378534553560972,0.3333333333333333
98ab025d64230e13742ad8017dae50db19eb8c449c77592d81e23c2d397a3b8f,Женский,32.0,2208.0,1582.0,1582.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,73.6,52.733333333333334,52.733333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52c836daa6ba57208d6160baad40d81cc3dc7c358b621ba340826632bf29e4ea,Женский,29.0,1342.0,-1.0,395.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,44.733333333333334,-1.0,13.166666666666666,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dcaf8ae010b0c475031c3a284e6913a8172cb22b22963ce6f763486937672bdc,Мужской,33.0,2039.0,-1.0,50.0,15.0,17.0,18,0.8333333333333334,0.9444444444444444,0.0,0.0,1.0,7.0,0.0,0.0,23.55,4.0,5.8875,0.0,0,14.0,16.0,17.0,0.8235294117647058,0.9411764705882352,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,17.0,18.0,1.6111111111111112,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,67.96666666666667,-1.0,1.6666666666666667,2.0,12.0,0.0,0.0,0.0,0.0,0.0,-0.011764705882353031,-0.003460207612456853,-1.0,-0.05555555555555555,0.9563492063492065,0.0034722222222223283,0.0,0.058823529411764705
0bf42d908857e6f0b9288c4984597007ab03bb21b7b9b87f669ca08f8f702c12,Мужской,23.0,208.0,-1.0,-1.0,14.0,0.0,7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.1675,10.0,7.91675,0.0,0,7.0,0.0,5.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5988888888889,10.0,7.359888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,117.00027777777778,15.0,7.8000185185185185,0.0,0.0,0,6.933333333333334,-1.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.30000000000000004,0.0,-0.07033961046024076,-0.2857142857142857,-1.0,0.0,0.05980112421181874,-1.0
c9cbc6886c531acb72fef1e0abb2ccce092f1f2eaa9d17adf5e821a2f1b24414,Женский,48.0,4595.0,1156.0,4595.0,103.0,0.0,20,5.15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,47.0,0.0,18.0,2.611111111111111,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2.165555555555556,1.0,2.165555555555556,0.0,0.0,96.0,0.0,18.0,5.333333333333333,0.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0583333333333331,1.0,1.0583333333333331,0.0,0.0,0,153.16666666666666,38.53333333333333,153.16666666666666,2.0,17.0,0.0,0.0,1.0,0.0,0.0,-0.4929881337648328,0.0,-2.0,-0.1,1.0425531914893615,0.0,-0.5112878399179068,0.0
d1f5318e0112348423280849e26022f21eba6ae3ff3f78da86451c0b74a7d81d,Мужской,31.0,304.0,-1.0,-1.0,7.0,1.0,5,1.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,97.59944444444444,22.0,4.436338383838383,0.0,0,15.0,0.0,11.0,1.3636363636363635,0.0,0.0,0.0,0.0,0.0,1.0,1.0,70.05638888888889,20.0,3.5028194444444445,0.0,0.0,15.0,0.0,9.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.25305555555556,20.0,4.162652777777778,0.0,0.0,0,10.133333333333333,-1.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.025974025974025983,-1.0,-0.21042554887038284,1.2,0.22222222222222238,0.0,0.18837206536004725,-0.18181818181818182
22bb02d3849f8d05cc19be57d9f180bfe876c1f76052601e20d884dc62fe982b,Мужской,34.0,2396.0,-1.0,2396.0,123.0,67.0,24,5.125,2.7916666666666665,0.0,0.0,0.0,0.0,0.0,0.0,80.50805555555556,12.0,6.7090046296296295,0.0,0,93.0,47.0,22.0,4.227272727272728,2.136363636363636,0.0,0.0,0.0,0.0,0.0,0.0,96.41,14.0,6.886428571428572,0.0,0.0,148.0,42.0,27.0,5.481481481481482,1.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,114.18722222222222,18.0,6.343734567901234,0.0,0.0,0,79.86666666666666,-1.0,79.86666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1751662971175164,-0.2347354138398916,0.02644564307130859,-0.08333333333333333,0.2966945440063717,-0.271867612293144,-0.07880630691196687,0.22727272727272727
fe88f2b62142cfbac824bd89141e0fca2ab8c031b05cd4e3d46a7b49e963342f,Мужской,35.0,198.0,-1.0,-1.0,1.0,0.0,2,0.5,0.0,0.0,8.0,0.0,0.0,0.0,0.0,142.81527777777777,16.0,8.92595486111111,0.9259548611111104,0,2.0,0.0,3.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.55138888888888,16.0,8.784461805555555,0.784461805555555,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,141.07055555555556,16.0,8.816909722222222,0.8169097222222224,0.0,0,6.6,-1.0,-1.0,0.0,0.0,1.0,1.0,0.0,8.0,0.8424421296296298,0.33333333333333326,0.0,-0.015851867700117653,0.5,0.5000000000000001,0.0,0.0036937853888950063,0.0
1fa492c8df8c3b5bc8895e1a28d9f7620ea3063155de0fd0e209d52edfcb7cd5,Мужской,27.0,321.0,-1.0,321.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,10.7,-1.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29436c1db8a00910a79611fcb41b0af6be58324a6ec58123b0c3fa9d7ff51204,Мужской,24.0,293.0,-1.0,-1.0,233.0,9.0,22,10.590909090909092,0.4090909090909091,0.0,0.0,1.0,1.0,1.0,2.0,38.40916666666666,8.0,4.801145833333333,0.0,0,249.0,2.0,18.0,13.833333333333334,0.1111111111111111,0.0,0.0,1.0,6.0,1.0,5.0,34.278333333333336,9.0,3.808703703703704,0.0,0.0,221.0,24.0,25.0,8.84,0.96,0.0,0.0,0.0,0.0,0.0,0.0,45.92611111111111,7.0,6.560873015873016,0.0,0.0,0,9.766666666666667,-1.0,-1.0,2.0,7.0,2.0,7.0,0.0,0.0,0.0,0.30615164520743915,-0.7283950617283951,-0.20670943230662034,-0.18181818181818182,-0.3609638554216868,7.64,0.7226000041675636,0.3888888888888889
2c3dd0f5da0aaf577d36931d34d067a8cfc9395203629da17ad0453a18def6b9,Мужской,23.0,150.0,-1.0,150.0,9.0,10.0,10,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,96.66833333333334,18.0,5.370462962962963,0.0,0,21.0,4.0,13.0,1.6153846153846154,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,57.43305555555556,12.0,4.786087962962963,0.0,0.0,15.0,5.0,12.0,1.25,0.4166666666666667,0.0,0.0,0.0,0.0,4.0,4.0,80.6836111111111,12.0,6.723634259259259,0.0,0.0,1,5.0,-1.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.7948717948717948,-0.6923076923076923,-0.10881277909001578,0.3,-0.22619047619047622,0.35416666666666663,0.4048288103540837,-0.07692307692307693
be9e8ee697f4eaa07003804aea3be807e6db3fe863fe9e1fab1654c0bb3dd843,Женский,30.0,368.0,-1.0,368.0,59.0,0.0,15,3.933333333333333,0.0,0.0,13.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1,260.0,1.0,29.0,8.96551724137931,0.0344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,138.0,1.0,26.0,5.307692307692308,0.0384615384615384,0.0,8.0,1.0,3.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0,1,12.266666666666667,-1.0,12.266666666666667,1.0,3.0,5.0,18.0,0.0,21.0,0.0,1.2793687901811803,-2.0,0.0,0.9333333333333333,-0.40798816568047325,0.11538461538461545,0.0,-0.10344827586206896
22939f1fb6e355cfd99510204cd0bba4336b75253be0eee372ec00b3329d8524,Женский,23.0,71.0,-1.0,71.0,7.0,1.0,5,1.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,35.163333333333334,6.0,5.860555555555556,0.0,0,51.0,0.0,19.0,2.6842105263157894,0.0,0.0,3.0,0.0,0.0,0.0,0.0,70.68916666666667,18.0,3.927175925925926,0.0,0.0,60.0,0.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.32,21.0,4.491428571428571,0.0,0.0,1,2.3666666666666667,-1.0,2.3666666666666667,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.9172932330827068,-1.0,-0.32989698865611283,2.8,0.11764705882352945,0.0,0.14367898361202375,0.05263157894736842
52d0b0b8ffeab763c7b29d446c7e5bbed986e7669d080ab5b4993068d1bf863f,Мужской,33.0,2931.0,-1.0,1673.0,52.0,46.0,24,2.1666666666666665,1.9166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,160.17916666666667,17.0,9.422303921568629,1.422303921568627,0,51.0,21.0,18.0,2.833333333333333,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,162.05277777777778,17.0,9.53251633986928,1.5325163398692805,0.0,52.0,10.0,19.0,2.736842105263158,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,209.96138888888888,22.0,9.543699494949497,1.5436994949494949,0.0,0,97.7,-1.0,55.766666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.5034523809523819,0.30769230769230765,-0.3913043478260869,0.011696971273486945,-0.25,-0.03405572755417944,-0.5488721804511278,0.0011731587632788176,0.05555555555555555
c079c378cb9ce335b146979dd082b60b17d4f6177ef6e66f8ec2d6ddbe8b2646,Женский,35.0,2160.0,1096.0,66.0,605.0,4.0,25,24.2,0.16,0.0,0.0,1.0,5.0,0.0,0.0,186.35,21.0,8.873809523809523,0.8738095238095234,0,516.0,5.0,22.0,23.454545454545453,0.2272727272727272,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,252.0,2.0,13.0,19.384615384615383,0.1538461538461538,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,72.0,36.53333333333333,2.2,2.0,10.0,1.0,1.0,0.0,0.0,0.8738095238095234,-0.030803906836964712,0.420454545454545,-1.0,-0.12,-0.17352415026833634,-0.3230769230769231,0.0,-0.4090909090909091
988c89e3adb6c4c59b81245647f2f6ed15a798ac4c0fcf0dfba3f4304842751b,Мужской,39.0,4046.0,1765.0,-1.0,62.0,5.0,21,2.952380952380953,0.238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,169.845,20.0,8.49225,0.4922500000000003,0,38.0,8.0,18.0,2.111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,154.6288888888889,17.0,9.095816993464052,1.0958169934640534,0.0,61.0,5.0,18.0,3.388888888888889,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,156.55055555555555,18.0,8.697253086419753,0.697253086419753,0.0,0,134.86666666666667,58.833333333333336,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7458989898989898,-0.2849462365591399,0.8666666666666674,0.07107268314805279,-0.14285714285714285,0.6052631578947368,-0.37499999999999994,-0.04381837358103106,0.0
512be4d3c2bfd740f725cfc98fde6aaaa1ebfb1ee481a27fa8d4e4d4b9096368,Женский,24.0,1256.0,-1.0,35.0,0.0,25.0,16,0.0,1.5625,0.0,0.0,1.0,7.0,0.0,0.0,31.74388888888889,5.0,6.348777777777778,0.0,0,11.0,23.0,12.0,0.9166666666666666,1.9166666666666667,0.0,10.0,1.0,5.0,0.0,0.0,20.5,6.0,3.4166666666666665,0.0,0.0,7.0,20.0,14.0,0.5,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,7.479722222222223,8.0,0.9349652777777778,0.0,0.0,0,41.86666666666667,-1.0,1.1666666666666667,2.0,12.0,0.0,0.0,0.0,10.0,0.0,-2.0,0.2266666666666667,-0.4618386741105025,-0.25,-0.45454545454545453,-0.25465838509316774,-0.7263516260162601,0.16666666666666666
961edf0e5e6e6c4fa157631f6b82ed787d586375fa2dae5dc7d5e25f05872449,Женский,30.0,2093.0,1918.0,245.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,69.76666666666667,63.93333333333333,8.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0a40322b1b7ee1b5972f7c091c4faf8fb2e2ea8580781cd734fa1d356d8a2bf9,Мужской,42.0,2511.0,427.0,427.0,206.0,11.0,24,8.583333333333334,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,144.0,20.0,23.0,6.260869565217392,0.8695652173913043,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,188.0,14.0,20.0,9.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,83.7,14.233333333333333,14.233333333333333,0.0,0.0,0.0,0.0,0.0,19.0,0.0,-0.270578303081469,0.8972332015810277,0.0,-0.041666666666666664,0.5013888888888889,-0.19500000000000003,0.0,-0.13043478260869565
712b173217a55764a760f773926b3375882a96876cf0eddd6a9adf5dfacc5d7d,Мужской,29.0,366.0,59.0,59.0,71.0,49.0,25,2.84,1.96,0.0,0.0,1.0,4.0,1.0,1.0,158.185,19.0,8.325526315789475,0.3255263157894745,0,57.0,59.0,19.0,3.0,3.1052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,133.53722222222223,17.0,7.855130718954249,0.0,0.0,40.0,56.0,19.0,2.1052631578947367,2.9473684210526314,0.0,0.0,0.0,0.0,0.0,0.0,150.57611111111112,18.0,8.36533950617284,0.3653395061728393,0.0,0,12.2,1.9666666666666666,1.9666666666666666,1.0,4.0,1.0,1.0,0.0,0.0,0.1907098765432096,0.056338028169014134,0.5843179377013963,-0.0565004035772626,-0.24,-0.29824561403508776,-0.05084745762711866,0.06495229748213716,0.0
c9a2fe287945d32239ed2054ea1f6e586123a7a5f90c23e1061ba41ec0f5de24,Женский,36.0,591.0,-1.0,-1.0,520.0,0.0,25,20.8,0.0,1.0,0.0,0.0,0.0,2.0,2.0,117.99805555555557,18.0,6.555447530864197,0.0,0,309.0,0.0,26.0,11.884615384615383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.2625,20.0,7.963125,0.0,0.0,512.0,1.0,25.0,20.48,0.04,0.0,0.0,0.0,0.0,0.0,0.0,122.57833333333332,17.0,7.210490196078432,0.0,0.0,0,19.7,-1.0,-1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,-0.42862426035502965,0.0,0.21473399985404662,0.04,0.7232362459546928,-2.0,-0.09451500559410633,-0.038461538461538464
c237e2fcc845d3ba4c2064fec985d7e1c50a25d1a63b6c724c9abe6caaa39ba1,Женский,28.0,260.0,-1.0,260.0,218.0,0.0,25,8.72,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,141.0,1.0,22.0,6.409090909090909,0.0454545454545454,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,110.0,0.0,14.0,7.857142857142857,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,0,8.666666666666666,-1.0,8.666666666666666,0.0,0.0,5.0,8.0,0.0,0.0,0.0,-0.2650125104253545,-2.0,0.0,-0.12,0.22593718338399182,-1.0,0.0,-0.36363636363636365
2f46909fa0456147c5df1c8493457ba7ad4130312834a29f38499073e33b308b,Мужской,33.0,73.0,-1.0,35.0,10.0,1.0,7,1.4285714285714286,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,65.25194444444445,9.0,7.250216049382717,0.0,0,14.0,0.0,9.0,1.5555555555555556,0.0,0.0,0.0,1.0,3.0,4.0,4.0,129.81666666666666,17.0,7.636274509803921,0.0,0.0,9.0,0.0,7.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.6211111111111,17.0,7.330653594771242,0.0,0.0,0,2.433333333333333,-1.0,1.1666666666666667,1.0,3.0,4.0,4.0,0.0,0.0,0.0,0.08888888888888888,-1.0,0.05324785603514167,0.2857142857142857,-0.17346938775510198,0.0,-0.040022253605511975,-0.2222222222222222
e5bcaec5d6ecff39dc92b6ee0ac07e33590b39291f5afd5b4e66eff93f512c15,Мужской,36.0,2202.0,638.0,-1.0,68.0,17.0,22,3.090909090909091,0.7727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,172.9,20.0,8.645,0.6449999999999996,0,68.0,19.0,21.0,3.238095238095238,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,172.02138888888888,19.0,9.05375730994152,1.0537573099415205,0.0,38.0,20.0,21.0,1.809523809523809,0.9523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,189.71166666666667,21.0,9.033888888888889,1.0338888888888889,0.0,0,73.4,21.266666666666666,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.910550925925925,0.04761904761904766,0.1708683473389356,0.047282511271430995,-0.045454545454545456,-0.44117647058823545,0.05263157894736848,-0.00219449454767415,0.0
91c6603f24256ea5f422beedf93bef825c93fb7db8923c3373edd004585d5d0a,Женский,35.0,328.0,-1.0,4.0,14.0,12.0,10,1.4,1.2,0.0,0.0,1.0,2.0,0.0,0.0,95.93138888888888,19.0,5.049020467836257,0.0,0,9.0,26.0,20.0,0.45,1.3,1.0,0.0,1.0,4.0,0.0,0.0,85.31222222222222,17.0,5.018366013071895,0.0,0.0,15.0,20.0,15.0,1.0,1.3333333333333333,1.0,5.0,1.0,5.0,0.0,0.0,71.8,16.0,4.4875,0.0,0.0,0,10.933333333333334,-1.0,0.13333333333333333,3.0,11.0,0.0,0.0,2.0,5.0,0.0,-0.6785714285714286,0.08333333333333341,-0.0060713667056095785,1.0,1.2222222222222223,0.02564102564102555,-0.10578463421940319,-0.25
46c479e0c4ec538b06f92a59e461f2b428ce2ec00785ea3335f2cf51cd3d2394,Женский,44.0,4445.0,1006.0,4445.0,22.0,0.0,13,1.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.0,0.0,14.0,1.4285714285714286,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,14.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,148.16666666666666,33.53333333333333,148.16666666666666,1.0,12.0,0.0,0.0,0.0,0.0,0.0,-0.1558441558441558,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0
38f5a480fc13aa4db79381a3fffbed99a503286cb5872133a410013292f392fc,Мужской,35.0,3707.0,1034.0,-1.0,44.0,0.0,18,2.4444444444444446,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,88.0,0.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,17.0,2.9411764705882355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,123.56666666666666,34.46666666666667,-1.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636362,0.0,0.0,0.2222222222222222,-0.2647058823529411,0.0,0.0,-0.22727272727272727
3d3792327381e3c482ffcd4cf24ef8127ca30173019049ee9c2c25ee4a607a15,Мужской,29.0,534.0,166.0,166.0,18.0,0.0,8,2.25,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,27.0,1.0,11.0,2.4545454545454546,0.0909090909090909,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,13.0,1.3076923076923077,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,17.8,5.533333333333333,5.533333333333333,0.0,0.0,3.0,3.0,0.0,5.0,0.0,0.09090909090909093,-2.0,0.0,0.375,-0.4672364672364672,-1.0,0.0,0.18181818181818182
c26fff33e3c0b1225e2686889d86d68b1f911d8d2889b4db9a4142d596fde49f,Женский,24.0,219.0,-1.0,219.0,31.0,15.0,16,1.9375,0.9375,0.0,0.0,0.0,0.0,2.0,2.0,50.344722222222224,13.0,3.872670940170941,0.0,0,30.0,21.0,22.0,1.3636363636363635,0.9545454545454546,0.0,9.0,0.0,0.0,1.0,1.0,30.566666666666663,5.0,6.113333333333333,0.0,0.0,42.0,17.0,18.0,2.333333333333333,0.9444444444444444,0.0,0.0,1.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1,7.3,-1.0,7.3,1.0,7.0,5.0,5.0,0.0,9.0,0.0,-0.29618768328445755,0.018181818181818226,0.5785832124077882,0.375,0.711111111111111,-0.010582010582010649,-1.0,-0.18181818181818182
6be78c8534936c5db4c2dca86727574658fde664d51cb759cd022869816fd450,Женский,30.0,3073.0,-1.0,3073.0,244.0,0.0,24,10.166666666666666,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,255.0,0.0,22.0,11.590909090909092,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,15.0,11.466666666666669,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,102.43333333333334,-1.0,102.43333333333334,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.1400894187779435,0.0,0.0,-0.08333333333333333,-0.010718954248365919,0.0,0.0,-0.3181818181818182
af7b5269944de69e21c07c2d17b107964439b1776febf2ef61d61328d80280d4,Мужской,23.0,469.0,-1.0,469.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,15.633333333333333,-1.0,15.633333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d61ba8cb45895926f0d059a52a21377f2a2f633ff985c6dd87c26598d6d59f7a,Женский,28.0,2464.0,-1.0,942.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,82.13333333333334,-1.0,31.4,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
